target_relic_mean,target_founder_mean,control_relic_mean,control_founder_mean,target_relic_n,target_founder_n,control_relic_n,control_founder_n,target_relic_minus_founder,control_relic_minus_founder,did_lift,unit_type,target_name,control_set,feature,feature_type
5.0588235294117645,4.785714285714286,6.474137931034483,5.967567567567568,51,42,232,1480,0.2731092436974789,0.5065703634669152,-0.2334611197694363,cluster,nonPH908_I2,non_I2_excl_R1a,surname_n,continuous
1.2352941176470589,1.380952380952381,1.396551724137931,1.470945945945946,51,42,232,1480,-0.14565826330532206,-0.07439422180801492,-0.07126404149730714,cluster,nonPH908_I2,non_I2_excl_R1a,surname_region_n,continuous
22.898699379172328,26.626163945982192,21.239655143357854,19.706367396383822,51,42,280,1869,-3.7274645668098643,1.5332877469740325,-5.260752313783897,cluster,nonPH908_I2,all_non_I2,min_km_to_other_i2_relic,continuous
46.8359782985852,46.85677567276317,35.16843702024384,32.12382958232457,51,42,280,1869,-0.020797374177973893,3.044607437919275,-3.065404812097249,cluster,nonPH908_I2,all_non_I2,min_km_to_nonph_i2_relic,continuous
22.033247276059566,26.308136065153864,21.239655143357854,19.706367396383822,51,42,280,1869,-4.274888789094298,1.5332877469740325,-5.808176536068331,cluster,nonPH908_I2,all_non_I2,min_km_to_i2_relic_diff_terminal,continuous
12.354680395359923,18.013218573187526,12.322461484691862,14.647792087040337,51,42,280,1869,-5.658538177827603,-2.3253306023484743,-3.333207575479129,cluster,nonPH908_I2,all_non_I2,min_km_to_non_i2_relic,continuous
37.77544484347569,52.742071757403224,39.40819663832363,42.94296436720678,51,42,280,1869,-14.966626913927534,-3.5347677288831463,-11.431859185044388,cluster,nonPH908_I2,all_non_I2,min_km_to_r1a_relic,continuous
-9.678566880699641,-8.294917491966336,-8.917193658665992,-5.058575309343487,51,42,280,1869,-1.3836493887333052,-3.858618349322505,2.4749689605892,cluster,nonPH908_I2,all_non_I2,i2_vs_non_i2_distance_gap,continuous
15.742197567416127,26.43393569224936,18.16854149496578,23.23659697082295,51,42,280,1869,-10.691738124833233,-5.068055475857172,-5.623682648976061,cluster,nonPH908_I2,all_non_I2,i2_vs_r1a_distance_gap,continuous
2.843137254901961,2.8333333333333335,2.642857142857143,3.1449973247726057,51,42,280,1869,0.009803921568627416,-0.502140181915463,0.5119441034840904,cluster,nonPH908_I2,all_non_I2,i2_relic_count_30,continuous
2.450980392156863,2.4523809523809526,2.3464285714285715,2.7795612627073303,51,42,280,1869,-0.0014005602240896309,-0.43313269127875875,0.4317321310546691,cluster,nonPH908_I2,all_non_I2,i2_terminal_count_30,continuous
1.3725490196078431,1.3095238095238095,1.4285714285714286,1.6270733012306047,51,42,280,1869,0.06302521008403361,-0.19850187265917607,0.2615270827432097,cluster,nonPH908_I2,all_non_I2,i2_group_count_30,continuous
0.3273750723434045,0.3435527432558883,0.29577334916887227,0.3997930990606547,49,41,267,1797,-0.016177670912483788,-0.10401974989178242,0.08784207897929863,cluster,nonPH908_I2,all_non_I2,i2_relic_share_30,continuous
0.3164613418975354,0.36552955114674424,0.3066889110731942,0.38974360535960334,51,41,275,1855,-0.04906820924920885,-0.08305469428640916,0.03398648503720031,cluster,nonPH908_I2,all_non_I2,i2_relic_share_50,continuous
322.47058823529414,402.57142857142856,316.7107142857143,352.0604601391118,51,42,280,1869,-80.10084033613441,-35.34974585339751,-44.7510944827369,cluster,nonPH908_I2,all_non_I2,slava_n,continuous
18.254901960784313,27.714285714285715,15.432142857142857,23.101658640984482,51,42,280,1869,-9.459383753501402,-7.669515783841625,-1.7898679696597775,cluster,nonPH908_I2,all_non_I2,slava_region_n,continuous
