target_relic_rate,target_founder_rate,control_relic_rate,control_founder_rate,target_relic_n,target_founder_n,control_relic_n,control_founder_n,target_relic_yes,target_founder_yes,control_relic_yes,control_founder_yes,target_relic_minus_founder,control_relic_minus_founder,did_lift,unit_type,target_name,control_set,feature,feature_type
0.9791666666666666,1,0,0,48,389,232,1480,47,389,0,0,-0.02083333333333337,0,-0.02083333333333337,cluster,R1a,non_I2_excl_R1a,old_age_known,binary
0.625,0.583547557840617,0,0,48,389,232,1480,30,227,0,0,0.04145244215938304,0,0.04145244215938304,cluster,R1a,non_I2_excl_R1a,age_ge_1500,binary
0.3333333333333333,0.5398457583547558,0,0,48,389,232,1480,16,210,0,0,-0.20651242502142247,0,-0.20651242502142247,cluster,R1a,non_I2_excl_R1a,age_ge_2000,binary
0.3541666666666667,0.34190231362467866,0.35344827586206895,0.3972972972972973,48,389,232,1480,17,133,82,588,0.01226435304198803,-0.04384902143522834,0.05611337447721637,cluster,R1a,all_non_I2,other_i2_social,binary
0.7916666666666666,0.8303341902313625,0.7586206896551724,0.8452702702702702,48,389,232,1480,38,323,176,1251,-0.03866752356469583,-0.08664958061509787,0.04798205705040204,cluster,R1a,all_non_I2,other_i2_near_30km,binary
0.6458333333333334,0.6401028277634961,0.625,0.6391891891891892,48,389,232,1480,31,249,145,946,0.00573050556983723,-0.01418918918918921,0.01991969475902644,cluster,R1a,all_non_I2,other_i2_dist_le_20,binary
0.9791666666666666,0.961439588688946,0.9396551724137931,0.9702702702702702,48,389,232,1480,47,374,218,1436,0.017727077977720662,-0.03061509785647709,0.048342175834197754,cluster,R1a,all_non_I2,other_i2_dist_le_50,binary
0.3125,0.3033419023136247,0.30603448275862066,0.3587837837837838,48,389,232,1480,15,118,71,531,0.009158097686375322,-0.05274930102516312,0.06190739871153844,cluster,R1a,all_non_I2,other_i2_cloud_social_spatial,binary
0.08333333333333333,0.10539845758354756,0.15517241379310345,0.14391891891891892,48,389,232,1480,4,41,36,213,-0.02206512425021423,0.011253494874184533,-0.03331861912439876,cluster,R1a,all_non_I2,nonph_i2_social,binary
0.4791666666666667,0.5347043701799485,0.49137931034482757,0.5567567567567567,48,389,232,1480,23,208,114,824,-0.055537703513281855,-0.06537744641192916,0.009839742898647308,cluster,R1a,all_non_I2,nonph_i2_near_30km,binary
0.08333333333333333,0.07712082262210797,0.09913793103448276,0.11351351351351352,48,389,232,1480,4,30,23,168,0.006212510711225361,-0.014375582479030757,0.020588093190256118,cluster,R1a,all_non_I2,nonph_i2_cloud_social_spatial,binary
0.75,0.7969151670951157,0.7887931034482759,0.8297297297297297,48,389,232,1480,36,310,183,1228,-0.04691516709511567,-0.04093662628145378,-0.005978540813661892,cluster,R1a,all_non_I2,surname_ic,binary
0.3958333333333333,0.39331619537275064,0.5387931034482759,0.4972972972972973,48,389,232,1480,19,153,125,736,0.0025171379605826716,0.04149580615097859,-0.038978668190395915,cluster,R1a,all_non_I2,surname_ovic_evic,binary
0.3541666666666667,0.40359897172236503,0.25,0.3324324324324324,48,389,232,1480,17,157,58,492,-0.049432305055698345,-0.08243243243243242,0.03300012737673408,cluster,R1a,all_non_I2,surname_non_ovic_ic,binary
0.3958333333333333,0.4087403598971722,0.5474137931034483,0.5094594594594595,48,389,232,1480,19,159,127,754,-0.012907026563838908,0.037954333643988813,-0.05086136020782772,cluster,R1a,all_non_I2,surname_vic,binary
0.020833333333333332,0.015424164524421594,0.021551724137931036,0.005405405405405406,48,389,232,1480,1,6,5,8,0.005409168808911739,0.01614631873252563,-0.010737149923613892,cluster,R1a,all_non_I2,surname_ski,binary
0.875,0.9588688946015425,0.9051724137931034,0.970945945945946,48,389,232,1480,42,373,210,1437,-0.08386889460154245,-0.06577353215284254,-0.018095362448699914,cluster,R1a,all_non_I2,slava_informative,binary
0.2708333333333333,0.13881748071979436,0.21551724137931033,0.12162162162162163,48,389,232,1480,13,54,50,180,0.13201585261353896,0.0938956197576887,0.038120232855850256,cluster,R1a,all_non_I2,rare_slava_region_2,binary
0.4583333333333333,0.26735218508997427,0.40948275862068967,0.2560810810810811,48,389,232,1480,22,104,95,379,0.19098114824335904,0.1534016775396086,0.03757947070375045,cluster,R1a,all_non_I2,rare_slava_region_5,binary
0.8958333333333334,0.7403598971722365,0.7586206896551724,0.7445945945945946,48,389,232,1480,43,288,176,1102,0.15547343616109688,0.014026095060577726,0.14144734110051915,cluster,R1a,all_non_I2,rare_surname_region_1,binary
0.9375,0.9023136246786633,0.9310344827586207,0.9060810810810811,48,389,232,1480,45,351,216,1341,0.03518637532133673,0.024953401677539566,0.01023297364379716,cluster,R1a,all_non_I2,rare_surname_region_2,binary
0.7916666666666666,0.8303341902313625,0.7586206896551724,0.8452702702702702,48,389,232,1480,38,323,176,1251,-0.03866752356469583,-0.08664958061509787,0.04798205705040204,cluster,R1a,all_non_I2,i2_ecology_near30,binary
0.5208333333333334,0.6452442159383034,0.5431034482758621,0.647972972972973,48,389,232,1480,25,251,126,959,-0.12441088260497002,-0.10486952469711086,-0.019541357907859158,cluster,R1a,all_non_I2,i2_ecology_dense30,binary
0.4583333333333333,0.5089974293059126,0.4482758620689655,0.5331081081081082,48,389,232,1480,22,198,104,789,-0.050664095972579315,-0.08483224603914263,0.03416815006656332,cluster,R1a,all_non_I2,i2_ecology_diverse30,binary
0.4375,0.4755784061696658,0.3706896551724138,0.49594594594594593,48,389,232,1480,21,185,86,734,-0.03807840616966579,-0.12525629077353212,0.08717788460386633,cluster,R1a,all_non_I2,i2_ecology_terminal_diverse30,binary
0.20833333333333334,0.2390745501285347,0.10775862068965517,0.2668918918918919,48,389,232,1480,10,93,25,395,-0.030741216795201365,-0.15913327120223672,0.12839205440703536,cluster,R1a,all_non_I2,i2_ecology_share30_gt50,binary
0.10416666666666667,0.17737789203084833,0.09482758620689655,0.20743243243243242,48,389,232,1480,5,69,22,307,-0.07321122536418166,-0.11260484622553588,0.039393620861354214,cluster,R1a,all_non_I2,i2_ecology_share50_gt50,binary
0.3541666666666667,0.3393316195372751,0.25862068965517243,0.35945945945945945,48,389,232,1480,17,132,60,532,0.014835047129391599,-0.10083876980428702,0.11567381693367862,cluster,R1a,all_non_I2,i2_ecology_no_r1a30,binary
0.20833333333333334,0.2390745501285347,0.10775862068965517,0.2668918918918919,48,389,232,1480,10,93,25,395,-0.030741216795201365,-0.15913327120223672,0.12839205440703536,cluster,R1a,all_non_I2,i2_ecology_i2_over_non_i2_30,binary
0.3541666666666667,0.36246786632390743,0.27155172413793105,0.3783783783783784,48,389,232,1480,17,141,63,560,-0.008301199657240743,-0.10682665424044735,0.0985254545832066,cluster,R1a,all_non_I2,nearest_relic_is_i2,binary
0.16666666666666666,0.18251928020565553,0.08620689655172414,0.1918918918918919,48,389,232,1480,8,71,20,284,-0.01585261353898887,-0.10568499534016776,0.08983238180117889,cluster,R1a,all_non_I2,nearest_i2_and_i2_share30_gt50,binary
0.6458333333333334,0.6786632390745502,0.6379310344827587,0.7087837837837838,48,389,232,1480,31,264,148,1049,-0.0328299057412168,-0.07085274930102514,0.03802284355980834,cluster,R1a,all_non_I2,geography_plus_suffix_ic,binary
0.3541666666666667,0.3444730077120823,0.4396551724137931,0.4331081081081081,48,389,232,1480,17,134,102,641,0.009693658954584405,0.006547064305684969,0.0031465946488994367,cluster,R1a,all_non_I2,geography_plus_ovic_evic,binary
0.22916666666666666,0.22879177377892032,0.2629310344827586,0.3027027027027027,48,389,232,1480,11,89,61,448,3.7489288774633645e-4,-0.0397716682199441,0.04014656110769044,cluster,R1a,all_non_I2,cloud_plus_suffix_ic,binary
0.08333333333333333,0.11311053984575835,0.09913793103448276,0.12297297297297298,48,389,232,1480,4,44,23,182,-0.02977720651242502,-0.023835041938490217,-0.005942164573934802,cluster,R1a,all_non_I2,cloud_plus_non_ovic_ic,binary
0.22916666666666666,0.22879177377892032,0.2629310344827586,0.3027027027027027,48,389,232,1480,11,89,61,448,3.7489288774633645e-4,-0.0397716682199441,0.04014656110769044,cluster,R1a,all_non_I2,geo_cloud_suffix_triad,binary
0,0,0,0,48,389,232,1480,0,0,0,0,0,0,0,cluster,R1a,all_non_I2,elevation_ge_700,binary
0,0,0,0,48,389,232,1480,0,0,0,0,0,0,0,cluster,R1a,all_non_I2,elevation_ge_900,binary
0,0,0,0,48,389,232,1480,0,0,0,0,0,0,0,cluster,R1a,all_non_I2,elevation_resid_ge_100,binary
0,0,0,0,48,389,232,1480,0,0,0,0,0,0,0,cluster,R1a,all_non_I2,mountain_i2_near30,binary
0,0,0,0,48,389,232,1480,0,0,0,0,0,0,0,cluster,R1a,all_non_I2,mountain_cloud_i2,binary
0.9791666666666666,1,0,0,48,389,232,1480,47,389,0,0,-0.02083333333333337,0,-0.02083333333333337,cluster,R1a,all_non_I2,old_age_known,binary
0.625,0.583547557840617,0,0,48,389,232,1480,30,227,0,0,0.04145244215938304,0,0.04145244215938304,cluster,R1a,all_non_I2,age_ge_1500,binary
0.3333333333333333,0.5398457583547558,0,0,48,389,232,1480,16,210,0,0,-0.20651242502142247,0,-0.20651242502142247,cluster,R1a,all_non_I2,age_ge_2000,binary
0.35,0.39344262295081966,0.3546511627906977,0.39764359351988215,60,122,172,1358,21,48,61,540,-0.04344262295081969,-0.04299243072918446,-4.501922216352261e-4,cluster,R1b,non_I2_excl_R1a,other_i2_social,binary
0.8,0.819672131147541,0.7441860465116279,0.8475699558173785,60,122,172,1358,48,100,128,1151,-0.01967213114754096,-0.10338390930575059,0.08371177815820963,cluster,R1b,non_I2_excl_R1a,other_i2_near_30km,binary
0.6666666666666666,0.5655737704918032,0.6104651162790697,0.6458026509572902,60,122,172,1358,40,69,105,877,0.10109289617486339,-0.03533753467822043,0.13643043085308382,cluster,R1b,non_I2_excl_R1a,other_i2_dist_le_20,binary
0.95,0.9508196721311475,0.936046511627907,0.9720176730486009,60,122,172,1358,57,116,161,1320,-8.196721311475308e-4,-0.0359711614206939,0.03515148928954637,cluster,R1b,non_I2_excl_R1a,other_i2_dist_le_50,binary
0.35,0.3524590163934426,0.29069767441860467,0.3593519882179676,60,122,172,1358,21,43,50,488,-0.002459016393442648,-0.06865431379936293,0.06619529740592028,cluster,R1b,non_I2_excl_R1a,other_i2_cloud_social_spatial,binary
0.13333333333333333,0.1721311475409836,0.16279069767441862,0.14138438880706922,60,122,172,1358,8,21,28,192,-0.03879781420765027,0.0214063088673494,-0.06020412307499967,cluster,R1b,non_I2_excl_R1a,nonph_i2_social,binary
0.45,0.5409836065573771,0.5058139534883721,0.5581737849779087,60,122,172,1358,27,66,87,758,-0.09098360655737708,-0.0523598314895366,-0.03862377506784048,cluster,R1b,non_I2_excl_R1a,nonph_i2_near_30km,binary
0.06666666666666667,0.12295081967213115,0.11046511627906977,0.11266568483063329,60,122,172,1358,4,15,19,153,-0.05628415300546448,-0.002200568551563517,-0.05408358445390096,cluster,R1b,non_I2_excl_R1a,nonph_i2_cloud_social_spatial,binary
0.8166666666666667,0.8114754098360656,0.7790697674418605,0.8313696612665685,60,122,172,1358,49,99,134,1129,0.005191256830601065,-0.05229989382470801,0.057491150655309076,cluster,R1b,non_I2_excl_R1a,surname_ic,binary
0.5333333333333333,0.5081967213114754,0.5406976744186046,0.4963181148748159,60,122,172,1358,32,62,93,674,0.025136612021857907,0.044379559543788694,-0.019242947521930787,cluster,R1b,non_I2_excl_R1a,surname_ovic_evic,binary
0.2833333333333333,0.30327868852459017,0.23837209302325582,0.33505154639175255,60,122,172,1358,17,37,41,455,-0.01994535519125684,-0.09667945336849673,0.07673409817723989,cluster,R1b,non_I2_excl_R1a,surname_non_ovic_ic,binary
0.55,0.5245901639344263,0.5465116279069767,0.508100147275405,60,122,172,1358,33,64,94,690,0.025409836065573788,0.03841148063157174,-0.01300164456599795,cluster,R1b,non_I2_excl_R1a,surname_vic,binary
0.016666666666666666,0,0.023255813953488372,0.005891016200294551,60,122,172,1358,1,0,4,8,0.016666666666666666,0.01736479775319382,-6.981310865271546e-4,cluster,R1b,non_I2_excl_R1a,surname_ski,binary
0.9333333333333333,0.9180327868852459,0.8953488372093024,0.975699558173785,60,122,172,1358,56,112,154,1325,0.015300546448087426,-0.08035072096448259,0.09565126741257002,cluster,R1b,non_I2_excl_R1a,slava_informative,binary
0.25,0.11475409836065574,0.20348837209302326,0.12223858615611193,60,122,172,1358,15,14,35,166,0.13524590163934425,0.08124978593691133,0.053996115702432915,cluster,R1b,non_I2_excl_R1a,rare_slava_region_2,binary
0.38333333333333336,0.3524590163934426,0.4186046511627907,0.24742268041237114,60,122,172,1358,23,43,72,336,0.030874316939890734,0.17118197075041958,-0.14030765381052884,cluster,R1b,non_I2_excl_R1a,rare_slava_region_5,binary
0.7833333333333333,0.6967213114754098,0.75,0.7488954344624448,60,122,172,1358,47,85,129,1017,0.0866120218579235,0.0011045655375552244,0.08550745632036827,cluster,R1b,non_I2_excl_R1a,rare_surname_region_1,binary
0.9833333333333333,0.9098360655737705,0.9127906976744186,0.9057437407952872,60,122,172,1358,59,111,157,1230,0.07349726775956278,0.007046956879131372,0.0664503108804314,cluster,R1b,non_I2_excl_R1a,rare_surname_region_2,binary
0.8,0.819672131147541,0.7441860465116279,0.8475699558173785,60,122,172,1358,48,100,128,1151,-0.01967213114754096,-0.10338390930575059,0.08371177815820963,cluster,R1b,non_I2_excl_R1a,i2_ecology_near30,binary
0.5,0.6147540983606558,0.5581395348837209,0.6509572901325479,60,122,172,1358,30,75,96,884,-0.11475409836065575,-0.09281775524882696,-0.021936343111828793,cluster,R1b,non_I2_excl_R1a,i2_ecology_dense30,binary
0.35,0.5163934426229508,0.48255813953488375,0.5346097201767305,60,122,172,1358,21,63,83,726,-0.16639344262295086,-0.05205158064184673,-0.11434186198110413,cluster,R1b,non_I2_excl_R1a,i2_ecology_diverse30,binary
0.4,0.4672131147540984,0.36046511627906974,0.49852724594992637,60,122,172,1358,24,57,62,677,-0.06721311475409836,-0.13806212967085663,0.07084901491675827,cluster,R1b,non_I2_excl_R1a,i2_ecology_terminal_diverse30,binary
0.1,0.27049180327868855,0.11046511627906977,0.2665684830633284,60,122,172,1358,6,33,19,362,-0.17049180327868854,-0.15610336678425865,-0.01438843649442989,cluster,R1b,non_I2_excl_R1a,i2_ecology_share30_gt50,binary
0.06666666666666667,0.19672131147540983,0.10465116279069768,0.20839469808541974,60,122,172,1358,4,24,18,283,-0.13005464480874318,-0.10374353529472206,-0.026311109514021117,cluster,R1b,non_I2_excl_R1a,i2_ecology_share50_gt50,binary
0.21666666666666667,0.36065573770491804,0.27325581395348836,0.3593519882179676,60,122,172,1358,13,44,47,488,-0.14398907103825137,-0.08609617426447924,-0.05789289677377213,cluster,R1b,non_I2_excl_R1a,i2_ecology_no_r1a30,binary
0.1,0.27049180327868855,0.11046511627906977,0.2665684830633284,60,122,172,1358,6,33,19,362,-0.17049180327868854,-0.15610336678425865,-0.01438843649442989,cluster,R1b,non_I2_excl_R1a,i2_ecology_i2_over_non_i2_30,binary
0.25,0.28688524590163933,0.27906976744186046,0.3865979381443299,60,122,172,1358,15,35,48,525,-0.03688524590163933,-0.10752817070246945,0.07064292480083012,cluster,R1b,non_I2_excl_R1a,nearest_relic_is_i2,binary
0.03333333333333333,0.13934426229508196,0.10465116279069768,0.19661266568483063,60,122,172,1358,2,17,18,267,-0.10601092896174863,-0.09196150289413295,-0.01404942606761568,cluster,R1b,non_I2_excl_R1a,nearest_i2_and_i2_share30_gt50,binary
0.7,0.7049180327868853,0.6162790697674418,0.7091310751104566,60,122,172,1358,42,86,106,963,-0.004918032786885296,-0.09285200534301474,0.08793397255612945,cluster,R1b,non_I2_excl_R1a,geography_plus_suffix_ic,binary
0.45,0.4262295081967213,0.436046511627907,0.4337260677466863,60,122,172,1358,27,52,75,589,0.023770491803278726,0.0023204438812206574,0.02145004792205807,cluster,R1b,non_I2_excl_R1a,geography_plus_ovic_evic,binary
0.31666666666666665,0.3360655737704918,0.2441860465116279,0.29970544918998526,60,122,172,1358,19,41,42,407,-0.019398907103825136,-0.055519402678357366,0.03612049557453223,cluster,R1b,non_I2_excl_R1a,cloud_plus_suffix_ic,binary
0.15,0.10655737704918032,0.08139534883720931,0.12444771723122239,60,122,172,1358,9,13,14,169,0.04344262295081967,-0.04305236839401308,0.08649499134483275,cluster,R1b,non_I2_excl_R1a,cloud_plus_non_ovic_ic,binary
0.31666666666666665,0.3360655737704918,0.2441860465116279,0.29970544918998526,60,122,172,1358,19,41,42,407,-0.019398907103825136,-0.055519402678357366,0.03612049557453223,cluster,R1b,non_I2_excl_R1a,geo_cloud_suffix_triad,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,elevation_ge_700,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,elevation_ge_900,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,elevation_resid_ge_100,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,mountain_i2_near30,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,mountain_cloud_i2,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,old_age_known,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,age_ge_1500,binary
0,0,0,0,60,122,172,1358,0,0,0,0,0,0,0,cluster,R1b,non_I2_excl_R1a,age_ge_2000,binary
0.35,0.39344262295081966,0.35454545454545455,0.38523182598740696,60,122,220,1747,21,48,78,673,-0.04344262295081969,-0.03068637144195241,-0.012756251508867278,cluster,R1b,all_non_I2,other_i2_social,binary
0.8,0.819672131147541,0.7545454545454545,0.8437321121923297,60,122,220,1747,48,100,166,1474,-0.01967213114754096,-0.08918665764687517,0.0695145264993342,cluster,R1b,all_non_I2,other_i2_near_30km,binary
0.6666666666666666,0.5655737704918032,0.6181818181818182,0.6445334859759588,60,122,220,1747,40,69,136,1126,0.10109289617486339,-0.026351667794140665,0.12744456396900405,cluster,R1b,all_non_I2,other_i2_dist_le_20,binary
0.95,0.9508196721311475,0.9454545454545454,0.9696622781911849,60,122,220,1747,57,116,208,1694,-8.196721311475308e-4,-0.024207732736639453,0.023388060605491923,cluster,R1b,all_non_I2,other_i2_dist_le_50,binary
0.35,0.3524590163934426,0.29545454545454547,0.34688036634230107,60,122,220,1747,21,43,65,606,-0.002459016393442648,-0.0514258208877556,0.048966804494312954,cluster,R1b,all_non_I2,other_i2_cloud_social_spatial,binary
0.13333333333333333,0.1721311475409836,0.14545454545454545,0.1333714939896966,60,122,220,1747,8,21,32,233,-0.03879781420765027,0.012083051464848837,-0.05088086567249911,cluster,R1b,all_non_I2,nonph_i2_social,binary
0.45,0.5409836065573771,0.5,0.5529479107040641,60,122,220,1747,27,66,110,966,-0.09098360655737708,-0.05294791070406413,-0.038035695853312956,cluster,R1b,all_non_I2,nonph_i2_near_30km,binary
0.06666666666666667,0.12295081967213115,0.10454545454545454,0.10475100171722954,60,122,220,1747,4,15,23,183,-0.05628415300546448,-2.0554717177499737e-4,-0.05607860583368948,cluster,R1b,all_non_I2,nonph_i2_cloud_social_spatial,binary
0.8166666666666667,0.8114754098360656,0.7727272727272727,0.8236977676016027,60,122,220,1747,49,99,170,1439,0.005191256830601065,-0.05097049487433003,0.056161751704931095,cluster,R1b,all_non_I2,surname_ic,binary
0.5333333333333333,0.5081967213114754,0.509090909090909,0.4733829421866056,60,122,220,1747,32,62,112,827,0.025136612021857907,0.035707966904303445,-0.010571354882445538,cluster,R1b,all_non_I2,surname_ovic_evic,binary
0.2833333333333333,0.30327868852459017,0.2636363636363636,0.35031482541499714,60,122,220,1747,17,37,58,612,-0.01994535519125684,-0.08667846177863353,0.06673310658737669,cluster,R1b,all_non_I2,surname_non_ovic_ic,binary
0.55,0.5245901639344263,0.5136363636363637,0.48597595878649114,60,122,220,1747,33,64,113,849,0.025409836065573788,0.027660404849872533,-0.0022505687842987454,cluster,R1b,all_non_I2,surname_vic,binary
0.016666666666666666,0,0.022727272727272728,0.008013737836290785,60,122,220,1747,1,0,5,14,0.016666666666666666,0.014713534890981943,0.0019531317756847234,cluster,R1b,all_non_I2,surname_ski,binary
0.9333333333333333,0.9180327868852459,0.8909090909090909,0.9719519175729823,60,122,220,1747,56,112,196,1698,0.015300546448087426,-0.0810428266638914,0.09634337311197883,cluster,R1b,all_non_I2,slava_informative,binary
0.25,0.11475409836065574,0.21818181818181817,0.12593016599885518,60,122,220,1747,15,14,48,220,0.13524590163934425,0.092251652182963,0.04299424945638125,cluster,R1b,all_non_I2,rare_slava_region_2,binary
0.38333333333333336,0.3524590163934426,0.42727272727272725,0.25186033199771035,60,122,220,1747,23,43,94,440,0.030874316939890734,0.1754123952750169,-0.14453807833512616,cluster,R1b,all_non_I2,rare_slava_region_5,binary
0.7833333333333333,0.6967213114754098,0.7818181818181819,0.746994848311391,60,122,220,1747,47,85,172,1305,0.0866120218579235,0.0348233335067909,0.051788688351132595,cluster,R1b,all_non_I2,rare_surname_region_1,binary
0.9833333333333333,0.9098360655737705,0.9181818181818182,0.9049799656554093,60,122,220,1747,59,111,202,1581,0.07349726775956278,0.01320185252640893,0.06029541523315385,cluster,R1b,all_non_I2,rare_surname_region_2,binary
0.8,0.819672131147541,0.7545454545454545,0.8437321121923297,60,122,220,1747,48,100,166,1474,-0.01967213114754096,-0.08918665764687517,0.0695145264993342,cluster,R1b,all_non_I2,i2_ecology_near30,binary
0.5,0.6147540983606558,0.55,0.6496851745850029,60,122,220,1747,30,75,121,1135,-0.11475409836065575,-0.09968517458500281,-0.015068923775652943,cluster,R1b,all_non_I2,i2_ecology_dense30,binary
0.35,0.5163934426229508,0.4772727272727273,0.5289066971951918,60,122,220,1747,21,63,105,924,-0.16639344262295086,-0.051633969922464495,-0.11475947270048636,cluster,R1b,all_non_I2,i2_ecology_diverse30,binary
0.4,0.4672131147540984,0.37727272727272726,0.4934172867773326,60,122,220,1747,24,57,83,862,-0.06721311475409836,-0.11614455950460534,0.04893144475050698,cluster,R1b,all_non_I2,i2_ecology_terminal_diverse30,binary
0.1,0.27049180327868855,0.1318181818181818,0.2604464796794505,60,122,220,1747,6,33,29,455,-0.17049180327868854,-0.1286282978612687,-0.041863505417419844,cluster,R1b,all_non_I2,i2_ecology_share30_gt50,binary
0.06666666666666667,0.19672131147540983,0.10454545454545454,0.2014882655981683,60,122,220,1747,4,24,23,352,-0.13005464480874318,-0.09694281105271375,-0.03311183375602943,cluster,R1b,all_non_I2,i2_ecology_share50_gt50,binary
0.21666666666666667,0.36065573770491804,0.2909090909090909,0.35489410417859185,60,122,220,1747,13,44,64,620,-0.14398907103825137,-0.06398501326950096,-0.08000405776875041,cluster,R1b,all_non_I2,i2_ecology_no_r1a30,binary
0.1,0.27049180327868855,0.1318181818181818,0.2604464796794505,60,122,220,1747,6,33,29,455,-0.17049180327868854,-0.1286282978612687,-0.041863505417419844,cluster,R1b,all_non_I2,i2_ecology_i2_over_non_i2_30,binary
0.25,0.28688524590163933,0.29545454545454547,0.38122495706926157,60,122,220,1747,15,35,65,666,-0.03688524590163933,-0.0857704116147161,0.04888516571307677,cluster,R1b,all_non_I2,nearest_relic_is_i2,binary
0.03333333333333333,0.13934426229508196,0.11818181818181818,0.1934745277618775,60,122,220,1747,2,17,26,338,-0.10601092896174863,-0.07529270958005933,-0.030718219381689296,cluster,R1b,all_non_I2,nearest_i2_and_i2_share30_gt50,binary
0.7,0.7049180327868853,0.6227272727272727,0.7023468803663423,60,122,220,1747,42,86,137,1227,-0.004918032786885296,-0.07961960763906961,0.07470157485218432,cluster,R1b,all_non_I2,geography_plus_suffix_ic,binary
0.45,0.4262295081967213,0.41818181818181815,0.41385231825987406,60,122,220,1747,27,52,92,723,0.023770491803278726,0.004329499921944091,0.019440991881334635,cluster,R1b,all_non_I2,geography_plus_ovic_evic,binary
0.31666666666666665,0.3360655737704918,0.2409090909090909,0.28391528334287347,60,122,220,1747,19,41,53,496,-0.019398907103825136,-0.043006192433782564,0.023607285329957428,cluster,R1b,all_non_I2,cloud_plus_suffix_ic,binary
0.15,0.10655737704918032,0.08181818181818182,0.12192329708070979,60,122,220,1747,9,13,18,213,0.04344262295081967,-0.04010511526252797,0.08354773821334764,cluster,R1b,all_non_I2,cloud_plus_non_ovic_ic,binary
0.31666666666666665,0.3360655737704918,0.2409090909090909,0.28391528334287347,60,122,220,1747,19,41,53,496,-0.019398907103825136,-0.043006192433782564,0.023607285329957428,cluster,R1b,all_non_I2,geo_cloud_suffix_triad,binary
0,0,0,0,60,122,220,1747,0,0,0,0,0,0,0,cluster,R1b,all_non_I2,elevation_ge_700,binary
0,0,0,0,60,122,220,1747,0,0,0,0,0,0,0,cluster,R1b,all_non_I2,elevation_ge_900,binary
0,0,0,0,60,122,220,1747,0,0,0,0,0,0,0,cluster,R1b,all_non_I2,elevation_resid_ge_100,binary
0,0,0,0,60,122,220,1747,0,0,0,0,0,0,0,cluster,R1b,all_non_I2,mountain_i2_near30,binary
0,0,0,0,60,122,220,1747,0,0,0,0,0,0,0,cluster,R1b,all_non_I2,mountain_cloud_i2,binary
0,0,0.21363636363636362,0.22266742987979393,60,122,220,1747,0,0,47,389,0,-0.009031066243430308,0.009031066243430308,cluster,R1b,all_non_I2,old_age_known,binary
0,0,0.13636363636363635,0.12993703491700057,60,122,220,1747,0,0,30,227,0,0.006426601446635788,-0.006426601446635788,cluster,R1b,all_non_I2,age_ge_1500,binary
0,0,0.07272727272727272,0.12020606754436176,60,122,220,1747,0,0,16,210,0,-0.04747879481708904,0.04747879481708904,cluster,R1b,all_non_I2,age_ge_2000,binary
0.27450980392156865,0.3745173745173745,0.3756906077348066,0.4021294021294021,51,259,181,1221,14,97,68,491,-0.10000757059580584,-0.02643879439459551,-0.07356877620121033,cluster,J2,non_I2_excl_R1a,other_i2_social,binary
0.7058823529411765,0.8262548262548263,0.7734806629834254,0.8493038493038493,51,259,181,1221,36,214,140,1037,-0.12037247331364975,-0.07582318632042384,-0.04454928699322591,cluster,J2,non_I2_excl_R1a,other_i2_near_30km,binary
0.5882352941176471,0.5907335907335908,0.6353591160220995,0.6494676494676495,51,259,181,1221,30,153,115,793,-0.002498296615943696,-0.014108533445549964,0.011610236829606269,cluster,J2,non_I2_excl_R1a,other_i2_dist_le_20,binary
0.9411764705882353,0.9806949806949807,0.9392265193370166,0.9680589680589681,51,259,181,1221,48,254,170,1182,-0.03951851010674545,-0.028832448721951454,-0.010686061384793999,cluster,J2,non_I2_excl_R1a,other_i2_dist_le_50,binary
0.19607843137254902,0.3474903474903475,0.3370165745856354,0.36117936117936117,51,259,181,1221,10,90,61,441,-0.1514119161177985,-0.024162786593725782,-0.12724912952407272,cluster,J2,non_I2_excl_R1a,other_i2_cloud_social_spatial,binary
0.1568627450980392,0.11969111969111969,0.15469613259668508,0.14905814905814907,51,259,181,1221,8,31,28,182,0.037171625406919526,0.005637983538536007,0.03153364186838352,cluster,J2,non_I2_excl_R1a,nonph_i2_social,binary
0.45098039215686275,0.5405405405405406,0.5027624309392266,0.5601965601965602,51,259,181,1221,23,140,91,684,-0.08956014838367782,-0.0574341292573336,-0.03212601912634422,cluster,J2,non_I2_excl_R1a,nonph_i2_near_30km,binary
0.11764705882352941,0.0888030888030888,0.09392265193370165,0.11875511875511875,51,259,181,1221,6,23,17,145,0.028843970020440604,-0.0248324668214171,0.0536764368418577,cluster,J2,non_I2_excl_R1a,nonph_i2_cloud_social_spatial,binary
